,ours,rng,max_qty,unif_ratio,o2o,o2m,source
0,6.349206349206349,10.714285714285714,6.746031746031746,7.142857142857143,0.0,4.563492063492063,36.959208899876394
1,17.54385964912281,28.439519852262233,11.54201292705448,10.803324099722992,0.0,16.43582640812558,54.83516483516483
2,12.589928057553957,22.54196642685851,23.860911270983213,23.741007194244606,32.13429256594724,17.74580335731415,41.35407136322049
3,14.349775784753364,13.632286995515695,20.44843049327354,21.434977578475337,25.919282511210763,19.730941704035875,45.928030303030305
4,32.58064516129032,22.043010752688172,19.35483870967742,18.172043010752688,34.193548387096776,13.440860215053764,48.07930607187113
