,rng,geq_avg_acc,max_acc
0,4.961411245865491,0.11025358324145534,0.0
1,0.0,12.16931216931217,12.082514734774067
2,5.157813702848345,35.87786259541985,11.957671957671957
3,15.205223880597014,23.556581986143186,25.38167938931298
4,24.70472440944882,29.94402985074627,25.635103926097
5,0.0,28.1496062992126,30.41044776119403
6,5.981112277019937,0.0,28.346456692913385
7,,12.48688352570829,6.6763425253991295
8,,,21.406086044071355
