,ours,rng,max_qty,unif_ratio,o2o,o2m,gan
0,41.25984251968504,28.89763779527559,28.11023622047244,26.456692913385826,41.25984251968504,32.36220472440945,26.456692913385826
1,79.0,44.22222222222222,50.77777777777778,49.111111111111114,79.0,57.888888888888886,49.111111111111114
2,79.69264544456641,72.33809001097694,52.36004390779363,53.01866081229418,42.15148188803513,9.001097694840833,53.01866081229418
3,76.00487210718636,51.278928136419005,49.086479902557855,47.74665042630938,27.040194884287455,35.56638246041413,47.74665042630938
4,42.39510489510489,30.856643356643357,26.3986013986014,24.912587412587413,13.024475524475525,20.541958041958043,24.912587412587413
