,ours,rng,max_qty,unif_ratio,o2o,o2m
0,39.142590866728796,29.636533084808946,11.74277726001864,27.12022367194781,0.0,37.74464119291706
1,0.0,0.0,0.0,0.635593220338983,0.0,0.0
2,56.6951566951567,27.99145299145299,14.102564102564102,32.193732193732195,59.401709401709404,44.72934472934473
3,8.881922675026123,3.4482758620689653,1.9853709508881923,10.762800417972832,38.14002089864159,0.0
4,45.87426326129666,0.0,7.662082514734774,16.208251473477407,0.0,11.68958742632613
