,rng,psi-fl,psi-gan
0,73.14593301435407,61.42344497607655,62.02153110047847
1,28.153846153846153,31.0,31.23076923076923
2,29.47761194029851,22.854477611940297,23.22761194029851
3,76.25615763546799,72.61083743842364,72.9064039408867
4,28.011611030478957,32.22060957910014,32.801161103047896
5,70.40923399790137,63.06400839454355,63.06400839454355
