,rng,geq_avg_acc,max_acc
0,0.3303964757709251,21.035242290748897,19.05286343612335
1,3.3084311632870866,1.080550098231827,6.385068762278978
2,12.240184757505773,30.73639274279616,57.98941798941799
3,16.309412861136998,9.468822170900692,29.455709711846318
4,45.67779960707269,18.452935694315006,11.316397228637413
5,16.08695652173913,47.151277013752456,18.732525629077355
6,39.24449108079748,46.231884057971016,47.053045186640475
7,,39.03462749213011,25.942028985507246
8,,,54.56453305351521
