,ours,rng,max_qty,unif_ratio,o2o,o2m,source,gan
0,13.88888888888889,21.23015873015873,20.932539682539684,21.52777777777778,29.166666666666668,23.015873015873016,30.164403145103645,21.52777777777778
1,23.26869806094183,20.59095106186519,20.59095106186519,20.498614958448755,22.80701754385965,12.003693444136658,32.881773399014776,20.498614958448755
2,17.52701080432173,12.725090036014405,14.645858343337334,14.645858343337334,8.283313325330132,15.726290516206483,34.98985801217039,14.645858343337334
3,22.023276633840645,23.724261414503133,24.350940017905103,23.813786929274844,25.604297224709043,28.73769024171889,38.68421052631579,23.813786929274844
4,21.336206896551722,14.008620689655173,14.116379310344827,14.116379310344827,16.70258620689655,17.995689655172413,34.82142857142857,14.116379310344827
