,rng,psi-fl,psi-gan
0,24.803431022158684,68.87987835783072,63.52824578790882
1,67.46071971616827,62.83448959365709,63.40110905730129
2,59.9603567888999,63.67837338262477,27.73109243697479
3,57.208872458410355,30.252100840336134,70.25089605734767
4,20.048019207683073,66.21863799283155,30.139935414424112
5,61.738351254480285,34.445640473627556,
6,27.879440258342303,,
