,rng,psi-fl,psi-gan
0,55.98425196850393,59.61070559610705,58.96188158961881
1,52.22222222222222,57.55232029117379,62.76709401709402
2,58.287596048298575,61.80790960451977,57.16535433070866
3,58.51581508515815,56.45669291338583,52.888888888888886
4,58.70516185476816,52.77777777777778,58.72667398463227
5,,57.73874862788145,57.420924574209245
6,,57.78588807785888,59.14260717410324
7,,58.79265091863517,
