,rng,psi-fl,psi-gan
0,37.380382775119614,40.963855421686745,72.61538461538461
1,73.38461538461539,74.3076923076923,63.71268656716418
2,70.05597014925372,65.29850746268657,38.916256157635466
3,32.80788177339902,36.94581280788177,77.50362844702467
4,79.5355587808418,78.66473149492018,36.72612801678909
5,37.77544596012592,37.460650577124866,
