,ours,rng,max_qty,unif_ratio,o2o,o2m,source,gan
0,57.24409448818898,55.354330708661415,56.77165354330709,56.37795275590551,52.125984251968504,58.110236220472444,61.47607461476075,56.37795275590551
1,52.333333333333336,52.666666666666664,53.0,53.0,52.888888888888886,52.888888888888886,61.64695177434031,53.0
2,58.94621295279912,58.50713501646542,58.72667398463227,58.177826564215145,57.409440175631175,58.61690450054885,67.0031545741325,58.177826564215145
3,58.51581508515815,58.6374695863747,58.394160583941606,58.15085158150852,58.02919708029197,58.394160583941606,64.95726495726495,58.15085158150852
4,59.14260717410324,59.667541557305334,59.14260717410324,59.14260717410324,60.36745406824147,59.40507436570429,64.68926553672317,59.14260717410324
