,rng,psi-fl,psi-gan
0,77.17601547388782,77.04706640876854,82.07244383310407
1,82.6296098343132,87.33297701763763,80.06413682522715
2,83.14711359404097,83.05400372439479,79.42271880819366
3,76.80084745762711,76.58898305084746,82.20338983050847
4,82.90598290598291,87.46438746438747,80.48433048433048
5,72.10031347962382,73.14524555903866,79.9373040752351
6,76.69616519174042,75.02458210422812,80.72763028515242
