,rng,psi-fl,psi-gan
0,55.87076438140268,66.1150512214342,73.4508547008547
1,87.30512249443207,95.43429844097996,67.92750197005516
2,70.10989010989012,66.7032967032967,95.10022271714922
3,71.04622871046229,41.24087591240876,69.89010989010988
4,62.20472440944882,63.954505686789155,38.32116788321168
5,,,68.59142607174103
