,rng,psi-fl,psi-gan
0,93.48986125933831,72.79735682819383,37.59630200308166
1,34.89984591679507,31.047765793528505,44.96268656716418
2,10.914179104477611,34.42164179104478,15.846456692913385
3,25.393700787401574,24.311023622047244,19.88388969521045
4,3.918722786647315,31.93033381712627,26.442812172088143
5,13.326337880377755,41.86778593913956,
