,ours,rng,max_qty,unif_ratio,o2o,o2m,source,gan
0,67.09677419354838,72.36559139784946,67.95698924731182,68.38709677419355,65.16129032258064,87.63440860215054,98.11557788944724,68.38709677419355
1,40.96871846619576,63.06760847628658,43.28960645812311,43.18869828456105,0.0,22.098890010090816,98.1094527363184,43.18869828456105
2,65.26479750778816,22.118380062305295,22.274143302180686,22.118380062305295,13.862928348909657,56.69781931464174,90.25885558583106,22.118380062305295
3,68.89238020424195,33.38570306362922,36.999214454045564,36.999214454045564,24.98036135113904,68.18538884524745,86.88302907369844,36.999214454045564
4,55.0,26.0,53.0,52.857142857142854,54.857142857142854,27.142857142857142,98.91994917407878,52.857142857142854
