,rng,psi-fl,psi-gan
0,46.59090909090909,30.076923076923077,74.3089430894309
1,28.923076923076923,24.16044776119403,32.30769230769231
2,17.44402985074627,76.1576354679803,27.89179104477612
3,75.36945812807882,32.075471698113205,76.84729064039409
4,29.753265602322205,65.79223504721931,35.84905660377358
5,60.8604407135362,,65.68730325288563
