,rng,psi-fl,psi-gan
0,15.177610333692142,27.66415500538213,22.59810554803789
1,29.7979797979798,21.21212121212121,33.90742734122713
2,32.449297971918874,28.393135725429016,28.181818181818183
3,26.551453260015712,25.84446190102121,27.76911076443058
4,20.714285714285715,25.857142857142858,24.98036135113904
5,,,26.285714285714285
