,rng,psi-fl,psi-gan
0,0.0,53.6231884057971,68.03355079217148
1,47.37967914438503,61.13699906803355,76.98833510074232
2,56.94315004659832,93.42523860021208,78.14946619217082
3,34.676564156945915,66.19217081850533,59.456635318704286
4,81.56583629893238,58.411703239289444,81.41592920353982
5,32.079414838035525,93.31366764995083,
6,18.58407079646018,,
