,ours,rng,max_qty,unif_ratio,o2o,o2m,source,gan
0,74.37092264678472,73.53215284249767,67.75396085740914,68.03355079217148,0.0,58.43429636533085,73.51054078826765,68.03355079217148
1,95.97030752916224,80.27571580063626,81.12407211028632,76.98833510074232,40.8271474019088,94.90986214209968,68.06451612903226,76.98833510074232
2,93.80782918149467,82.49110320284697,76.93950177935943,78.14946619217082,75.16014234875445,72.31316725978648,97.48620478234213,78.14946619217082
3,38.349007314524556,38.14002089864159,59.3521421107628,59.456635318704286,59.14315569487983,23.510971786833856,96.79144385026738,59.456635318704286
4,96.65683382497542,82.98918387413963,84.85742379547689,81.41592920353982,51.62241887905605,17.99410029498525,98.1280193236715,81.41592920353982
