,ours,rng,max_qty,unif_ratio,o2o,o2m,source,gan
0,68.52871754523997,25.098347757671124,27.53737214791503,33.123524783634934,28.560188827694727,7.081038552321007,96.76113360323886,33.123524783634934
1,70.45707915273132,34.002229654403564,34.002229654403564,34.002229654403564,33.8907469342252,37.01226309921962,98.96729776247848,34.002229654403564
2,75.76754385964912,75.32894736842105,44.4078947368421,41.99561403508772,41.99561403508772,22.80701754385965,99.66178128523111,41.99561403508772
3,63.21559074299635,59.07429963459196,65.52984165651644,62.72838002436053,63.21559074299635,60.41412911084044,99.61127308066084,62.72838002436053
4,60.01749781277341,0.0,61.15485564304462,65.7917760279965,73.665791776028,27.99650043744532,99.7005988023952,65.7917760279965
