,ours,rng,max_qty,unif_ratio,o2o,o2m,source,gan
0,35.43307086614173,34.09448818897638,33.22834645669291,32.59842519685039,41.10236220472441,32.36220472440945,42.903487429034875,32.59842519685039
1,40.0,30.666666666666668,37.888888888888886,37.111111111111114,26.22222222222222,37.77777777777778,54.959053685168335,37.111111111111114
2,49.945115257958285,30.40614709110867,39.18770581778266,39.40724478594951,44.01756311745335,39.077936333699235,55.709779179810724,39.40724478594951
3,48.175182481751825,45.62043795620438,44.89051094890511,44.52554744525548,45.62043795620438,42.33576642335766,53.31196581196581,44.52554744525548
4,46.981627296587924,34.99562554680665,42.16972878390201,41.5573053368329,48.46894138232721,44.53193350831146,55.02824858757062,41.5573053368329
