,ours,rng,max_qty,unif_ratio,o2o,o2m,source
0,0.0,1.0015408320493067,0.0,0.0,12.09553158705701,0.0,49.559471365638764
1,0.5597014925373134,34.42164179104478,34.048507462686565,34.048507462686565,0.0,38.71268656716418,51.91740412979351
2,0.0,0.0,0.0,0.0,0.0,0.0,47.08994708994709
3,0.0,0.0,0.0,0.0,0.0,0.0,48.476190476190474
4,30.84994753410283,33.78803777544596,1.7838405036726128,1.7838405036726128,0.0,0.7345225603357818,50.26680896478122
