,rng,psi-fl,psi-gan
0,40.44205495818399,34.28912783751493,36.14097968936679
1,33.564280215550426,40.877598152424945,35.79676674364896
2,80.80149114631874,77.35321528424977,74.55731593662628
3,44.09448818897638,58.36614173228347,53.838582677165356
4,45.507246376811594,46.666666666666664,48.98550724637681
5,69.916142557652,82.91404612159329,81.13207547169812
