,ours,rng,max_qty,unif_ratio,o2o,o2m,gan
0,58.061509785647715,75.95526561043802,70.54986020503262,71.01584342963653,62.25535880708294,76.51444547996272,71.01584342963653
1,95.1219512195122,72.21633085896076,80.80593849416755,75.39766702014846,41.145281018027575,95.01590668080594,75.39766702014846
2,55.587188612099645,71.81494661921708,76.93950177935943,78.00711743772241,39.288256227758005,41.13879003558719,78.00711743772241
3,97.91013584117033,65.41274817136886,63.2183908045977,62.80041797283177,0.0,21.525600835945664,62.80041797283177
4,97.14847590953785,80.92428711897739,85.44739429695181,80.43264503441495,51.32743362831859,17.797443461160274,80.43264503441495
