,ours,rng,max_qty,unif_ratio,o2o,o2m,source
0,60.75268817204301,0.7526881720430108,5.053763440860215,3.6559139784946235,61.61290322580645,0.6451612903225806,82.54143646408839
1,39.858728557013116,0.10090817356205853,15.539858728557013,12.714429868819375,43.69323915237134,43.18869828456105,97.3753280839895
2,54.27682737169518,0.0,0.0,0.0,0.0,3.421461897356143,95.92326139088729
3,33.54281225451689,39.9057344854674,39.98428908091123,39.98428908091123,38.33464257659073,34.01413982717989,98.17073170731707
4,74.28571428571429,28.142857142857142,33.142857142857146,26.285714285714285,27.857142857142858,0.0,98.10055865921788
