,ours,rng,max_qty,unif_ratio,o2o,o2m,source
0,31.678252234359483,31.479642502482623,32.3733862959285,29.99006951340616,17.676266137040717,10.923535253227408,99.00990099009901
1,68.97506925207756,0.0,80.51708217913205,84.39519852262235,77.19298245614036,64.72760849492151,82.96703296703296
2,23.14148681055156,37.64988009592326,64.62829736211032,66.18705035971223,35.37170263788969,65.8273381294964,99.45105215004574
3,0.0,0.0,38.29596412556054,36.32286995515695,0.0,31.300448430493272,98.95833333333333
4,51.022604951560815,9.903121636167922,37.67491926803014,35.84499461786868,51.453175457481166,39.93541442411195,97.64560099132589
