,ours,rng,max_qty,unif_ratio,o2o,o2m
0,64.08602150537635,65.05376344086021,66.23655913978494,65.26881720430107,96.98924731182795,95.59139784946237
1,41.06962663975782,59.43491422805247,36.32694248234107,33.60242179616549,65.6912209889001,4.036326942482341
2,58.41121495327103,15.73208722741433,18.847352024922117,18.068535825545172,22.429906542056074,58.72274143302181
3,69.04948939512961,33.699921445404556,34.09269442262372,33.38570306362922,24.90180675569521,24.98036135113904
4,54.285714285714285,25.0,42.142857142857146,37.42857142857143,39.42857142857143,0.0
