,ours,rng,max_qty,unif_ratio,o2o,o2m,source
0,12.865947611710324,33.35901386748844,33.898305084745765,33.66718027734977,0.0,13.636363636363637,50.0
1,2.0522388059701493,0.0,15.298507462686567,12.406716417910447,34.98134328358209,11.753731343283581,99.9015748031496
2,0.0,15.15748031496063,0.5905511811023622,0.2952755905511811,0.0,46.161417322834644,80.63492063492063
3,0.0,2.1770682148040637,0.8708272859216255,0.43541364296081275,0.0,0.0,98.38095238095238
4,10.598111227701994,12.48688352570829,6.295907660020986,4.931794333683106,10.912906610703043,33.26337880377754,97.97225186766275
