,rng,geq_avg_acc,max_acc
0,32.35625704622323,32.658569500674766,0.0
1,32.28346456692913,32.67411865864145,0.0
2,63.69710467706013,30.551181102362204,32.807215332581734
3,10.97694840834248,12.917594654788418,30.806608357628765
4,29.84165651644336,30.296377607025246,0.0
5,56.03146853146853,61.38855054811206,34.4097995545657
6,,63.98601398601399,65.86169045005488
7,,,65.6516443361754
8,,,63.81118881118881
