,ours,rng,max_qty,unif_ratio,o2o,o2m,source
0,0.0,34.65739821251241,34.458788480635555,34.35948361469712,17.676266137040717,14.101290963257199,99.25742574257426
1,67.40535549399816,0.0,72.76084949215144,92.98245614035088,77.10064635272391,53.46260387811634,82.96703296703296
2,35.37170263788969,37.76978417266187,53.47721822541966,70.50359712230215,35.37170263788969,71.94244604316546,80.7868252516011
3,41.70403587443946,0.0,40.26905829596413,40.35874439461883,0.0,27.17488789237668,98.10606060606061
4,46.82454251883746,0.0,39.93541442411195,39.720129171151775,40.79655543595264,39.61248654467169,97.64560099132589
