,rng,geq_avg_acc,max_acc
0,25.054945054945055,0.0,0.0
1,22.740814299900695,33.90151515151515,37.236962488563584
2,73.03785780240074,34.955312810327705,42.32954545454545
3,36.69064748201439,21.883656509695292,28.25278810408922
4,0.08968609865470852,20.38369304556355,35.35253227408143
5,48.22389666307858,34.43946188340807,76.08494921514313
6,,50.59203444564047,74.22062350119904
7,,,41.61434977578475
8,,,40.258342303552205
