,ours,rng,max_qty,unif_ratio,o2o,o2m,gan
0,90.39370078740157,86.2992125984252,86.45669291338582,85.8267716535433,90.62992125984252,90.0,85.8267716535433
1,85.88888888888889,81.44444444444444,83.44444444444444,84.22222222222223,86.33333333333333,86.55555555555556,84.22222222222223
2,89.68166849615807,82.65642151481887,85.29088913282108,86.60812294182217,73.32601536772778,9.989023051591657,86.60812294182217
3,84.53105968331303,86.35809987819732,84.28745432399512,85.1400730816078,70.40194884287455,84.04384896467722,85.1400730816078
4,90.64685314685315,88.72377622377623,86.97552447552448,86.18881118881119,68.26923076923077,63.98601398601399,86.18881118881119
