,ours,rng,max_qty,unif_ratio,o2o,o2m,source,gan
0,45.26881720430107,89.24731182795699,68.38709677419355,68.38709677419355,30.752688172043012,61.935483870967744,96.54522613065326,68.38709677419355
1,4.036326942482341,3.43087790110999,41.27144298688194,40.867810292633706,4.036326942482341,0.0,83.73134328358209,40.867810292633706
2,57.94392523364486,58.099688473520246,14.797507788161994,14.797507788161994,14.485981308411215,14.641744548286605,90.19073569482289,14.797507788161994
3,68.97093479968578,36.92065985860173,36.68499607227023,36.292223095051064,0.0,24.98036135113904,76.80865449628128,36.292223095051064
4,39.714285714285715,29.142857142857142,27.0,27.0,0.0,54.57142857142857,98.53875476493012,27.0
