,ours,rng,max_qty,unif_ratio,o2o,o2m,source,gan
0,91.87314172447968,82.85431119920713,80.0792864222002,79.58374628344896,73.0426164519326,79.28642220019822,84.77483917083632,79.58374628344896
1,91.77449168207023,82.16266173752311,81.42329020332717,81.1460258780037,83.73382624768946,80.96118299445472,90.94827586206897,81.1460258780037
2,81.87274909963986,67.70708283313326,75.99039615846338,75.75030012004802,68.30732292917168,81.5126050420168,93.71515458692346,75.75030012004802
3,93.10035842293907,81.98924731182795,81.00358422939068,81.18279569892474,82.70609318996416,83.42293906810036,92.26315789473684,81.18279569892474
4,87.40581270182993,74.3810548977395,78.68675995694295,78.2561894510226,84.39181916038751,77.61033369214209,88.93470790378007,78.2561894510226
