,ours,rng,max_qty,unif_ratio,o2o,o2m
0,57.315936626281456,5.87138863000932,7.921714818266542,36.62628145386766,57.50232991612302,34.01677539608574
1,60.063559322033896,0.0,11.758474576271187,34.00423728813559,0.0,11.652542372881356
2,40.74074074074074,26.424501424501425,0.0,0.8547008547008547,42.16524216524216,41.452991452991455
3,67.29362591431557,69.07001044932079,64.78578892371996,67.816091954023,70.9508881922675,37.30407523510972
4,22.20039292730845,16.601178781925345,0.09823182711198428,14.24361493123772,0.0,0.0
