,rng,psi-fl,psi-gan
0,53.97279885468862,55.18969219756622,59.77093772369363
1,56.5636087176888,83.93309680689306,83.73035985808414
2,20.932539682539684,40.37698412698413,42.26190476190476
3,61.68051708217913,59.00277008310249,58.81809787626962
4,42.035928143712574,64.07185628742515,64.19161676646706
5,34.76702508960574,43.54838709677419,44.623655913978496
6,4.408602150537634,44.193548387096776,50.86021505376344
