,rng,psi-fl,psi-gan
0,51.285116557083086,51.5839808726838,51.165570830842796
1,45.23076923076923,45.0,44.69230769230769
2,39.23578751164958,39.70177073625349,39.88816402609506
3,43.645320197044335,42.06896551724138,41.67487684729064
4,49.42028985507246,47.82608695652174,48.11594202898551
5,45.903361344537814,48.94957983193277,48.214285714285715
