,rng,geq_avg_acc,max_acc
0,36.65768194070081,32.075471698113205,39.487870619946094
1,35.62874251497006,19.15807560137457,19.15807560137457
2,25.768321513002363,22.355289421157686,52.423900789177004
3,25.946547884187083,25.45311268715524,28.343313373253494
4,13.721185510428102,15.033407572383073,34.988179669030735
5,13.170731707317072,3.293084522502744,20.267260579064587
6,33.1583552055993,13.658536585365853,17.014270032930845
7,,18.19772528433946,13.048780487804878
8,,,18.19772528433946
