,ours,rng,max_qty,unif_ratio,o2o,o2m,source,gan
0,52.28174603174603,48.31349206349206,44.742063492063494,44.54365079365079,50.595238095238095,45.03968253968254,55.325232308791996,44.54365079365079
1,61.49584487534626,48.38411819021238,47.18374884579871,46.445060018467224,49.03047091412743,50.96952908587257,64.4704433497537,46.445060018467224
2,49.459783913565424,38.2953181272509,35.05402160864346,35.77430972388956,49.459783913565424,36.61464585834334,64.55375253549695,35.77430972388956
3,57.56490599820949,54.9686660698299,51.47717099373321,51.02954341987466,62.30975828111011,55.23724261414503,65.73684210526316,51.02954341987466
4,58.72844827586207,40.625,37.71551724137931,38.14655172413793,36.314655172413794,36.5301724137931,68.75,38.14655172413793
