,ours,rng,max_qty,unif_ratio,o2o,o2m
0,66.16961789375583,27.679403541472507,46.31873252562908,44.64119291705499,16.402609506057782,34.85554520037279
1,39.40677966101695,56.567796610169495,51.69491525423729,50.74152542372882,39.30084745762712,44.70338983050848
2,23.968705547652917,21.337126600284495,24.466571834992887,23.541963015647227,16.78520625889047,20.056899004267425
3,41.96242171189979,39.77035490605428,48.43423799582463,46.5553235908142,21.39874739039666,44.98956158663883
4,31.79587831207066,53.876349362119726,40.03925417075564,36.113837095191364,31.50147203140334,39.646712463199215
