,ours,rng,max_qty,unif_ratio,o2o,o2m,source
0,29.981378026070765,18.435754189944134,15.828677839851025,19.273743016759777,48.88268156424581,31.3780260707635,52.39316239316239
1,40.84656084656085,17.46031746031746,24.761904761904763,25.714285714285715,26.137566137566136,22.75132275132275,70.57471264367815
2,34.73309608540925,34.02135231316726,33.80782918149466,36.15658362989324,14.804270462633452,0.0,61.056105610561055
3,51.619644723092996,30.616509926854754,29.36259143155695,30.19853709508882,28.944618599791013,12.957157784743991,51.961722488038276
4,35.06876227897839,6.679764243614931,9.724950884086445,10.510805500982318,35.16699410609037,13.7524557956778,61.333333333333336
