,rng,psi-fl,psi-gan
0,58.112937812723374,51.785714285714285,53.904665314401626
1,55.8316430020284,51.825557809330626,45.932539682539684
2,47.817460317460316,46.0,46.53739612188366
3,48.38411819021238,44.1468253968254,39.015606242497
4,56.66266506602641,49.12280701754386,52.37242614145031
5,56.04297224709042,39.85594237695078,41.27155172413793
6,46.65948275862069,51.74574753804834,
7,,39.6551724137931,
