,rng,geq_avg_acc,max_acc
0,32.928475033738195,0.0,0.0
1,24.22731804586241,0.0,0.0
2,57.79527559055118,30.89064261555806,32.807215332581734
3,10.133630289532293,0.0,30.22351797862002
4,0.0,56.57015590200445,0.0
5,28.74543239951279,65.64215148188804,34.4097995545657
6,0.0,65.04263093788063,65.86169045005488
7,,63.63636363636363,65.28623629719854
8,,,63.54895104895105
