,ours,rng,max_qty,unif_ratio,o2o,o2m
0,61.39784946236559,47.41935483870968,61.935483870967744,61.505376344086024,61.075268817204304,12.903225806451612
1,38.143289606458126,29.96972754793138,29.868819374369323,48.73864783047427,29.868819374369323,45.0050454086781
2,55.83203732503888,39.502332814930014,56.143079315707624,62.052877138413685,63.29704510108865,0.0
3,48.389630793401416,45.011783189316574,48.93951296150825,40.769835035349566,0.0,0.0
4,30.714285714285715,0.0,16.142857142857142,5.571428571428571,0.0,21.857142857142858
