,rng,geq_avg_acc,max_acc
0,32.807215332581734,33.063427800269906,0.0
1,33.07086614173228,32.50214961306965,0.0
2,64.14253897550111,32.36220472440945,32.91995490417136
3,16.90450054884742,27.839643652561247,31.19533527696793
4,18.757612667478686,30.735455543358945,0.0
5,53.84615384615385,56.51644336175396,35.077951002227174
6,,63.72377622377623,66.95938529088913
7,,,66.26065773447016
8,,,63.81118881118881
