,rng,psi-fl,psi-gan
0,35.62970936490851,31.646932185145317,32.18514531754575
1,27.575757575757574,28.282828282828284,29.09090909090909
2,39.62558502340094,39.0015600624025,40.71762870514821
3,33.30714846818539,35.74234092694422,36.1351139041634
4,34.42857142857143,36.57142857142857,37.714285714285715
