,ours,rng,max_qty,unif_ratio,o2o,o2m,source,gan
0,30.787401574803148,34.645669291338585,33.1496062992126,32.99212598425197,29.84251968503937,23.1496062992126,42.66017842660178,32.99212598425197
1,44.666666666666664,31.444444444444443,38.333333333333336,37.44444444444444,26.0,41.111111111111114,54.50409463148317,37.44444444444444
2,50.60373216245883,31.174533479692645,40.17563117453348,40.50493962678375,43.578485181119646,40.065861690450056,51.293375394321764,40.50493962678375
3,50.97323600973236,45.742092457420924,44.76885644768856,44.40389294403893,51.45985401459854,45.25547445255474,52.297008547008545,44.40389294403893
4,50.39370078740158,36.74540682414698,43.13210848643919,42.51968503937008,48.99387576552931,43.74453193350831,55.87570621468927,42.51968503937008
