,ours,rng,max_qty,unif_ratio,o2o,o2m,gan
0,49.67381174277726,29.822926374650514,33.550792171481824,31.780055917986953,35.694315004659835,22.460391425908668,31.780055917986953
1,41.7989417989418,27.724867724867725,30.793650793650794,30.37037037037037,24.021164021164022,27.724867724867725,30.37037037037037
2,42.77580071174377,29.893238434163703,29.893238434163703,28.754448398576514,42.77580071174377,31.387900355871885,28.754448398576514
3,44.78079331941545,32.463465553235906,29.64509394572025,29.018789144050103,24.843423799582464,33.298538622129435,29.018789144050103
4,46.86274509803921,37.05882352941177,33.8235294117647,32.84313725490196,37.05882352941177,15.196078431372548,32.84313725490196
