,ours,rng,max_qty,unif_ratio,o2o,o2m
0,26.384615384615383,22.307692307692307,24.307692307692307,23.615384615384617,27.692307692307693,23.384615384615383
1,27.399813606710158,23.951537744641193,25.44268406337372,25.256290773532154,15.470643056849953,21.24883504193849
2,31.822660098522167,29.852216748768473,29.852216748768473,29.852216748768473,31.527093596059114,29.950738916256157
3,24.202898550724637,20.0,25.942028985507246,25.652173913043477,26.52173913043478,26.52173913043478
4,23.529411764705884,28.256302521008404,29.831932773109244,29.936974789915965,28.361344537815125,30.147058823529413
