,ours,rng,max_qty,unif_ratio,o2o,o2m,source,gan
0,31.754574811625403,35.522066738428414,31.754574811625403,32.18514531754575,37.13670613562971,32.508073196986004,47.583176396735716,32.18514531754575
1,28.88888888888889,38.888888888888886,28.181818181818183,29.09090909090909,28.181818181818183,29.09090909090909,51.14427860696517,29.09090909090909
2,42.43369734789392,37.597503900156006,39.0015600624025,40.71762870514821,26.365054602184088,39.46957878315133,54.94205862304022,40.71762870514821
3,36.3707776904949,38.0204241948154,35.66378633150039,36.1351139041634,41.0840534171249,36.8421052631579,52.165087956698244,36.1351139041634
4,37.0,39.0,36.57142857142857,37.714285714285715,42.142857142857146,41.142857142857146,35.21932612841704,37.714285714285715
