,ours,rng,max_qty,unif_ratio,o2o,o2m
0,17.33457595526561,1.7707362534948743,7.1761416589002796,11.556383970177073,17.33457595526561,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0
3,29.153605015673982,35.632183908045974,38.14002089864159,38.87147335423197,0.0,8.986415882967608
4,15.913555992141454,0.0,7.367387033398821,11.296660117878192,27.01375245579568,0.0
